order_ID,Date,Customer_Age,Gender,Country,Category,Unit_Price,Quantity,Discount,Payment_Method,Order_Status,Customer_Rating,Revenue
ORD-10969,2022-11-20 00:00:00,43.0,Female,India,Sports,82.0,2,0.11,Credit Card,Completed,3.0,145.96
ORD-11081,2022-12-27 08:00:00,25.0,Other,UK,Toys,14.4,3,0.12,Credit Card,Completed,5.0,38.02
ORD-10009,2022-01-04 00:00:00,40.0,Other,India,Clothing,105.16,11,0.26,Debit Card,Completed,4.0,856.0
ORD-10010,2022-01-04 08:00:00,28.0,,Brazil,Toys,59.49,7,0.02,Credit Card,Cancelled,3.0,408.1
ORD-11005,2022-12-02 00:00:00,45.0,Other,India,Home & Garden,29.74,12,0.08,PayPal,Completed,3.0,328.33
ORD-10918,2022-11-03 00:00:00,28.0,Male,USA,Books,24.06,6,0.23,Crypto,Completed,4.0,111.16
ORD-10630,2022-07-30 00:00:00,37.0,Male,India,Books,78.05,3,0.32,Bank Transfer,Completed,4.0,159.22
ORD-10822,2022-10-02 00:00:00,,,USA,Electronics,23.47,11,0.2,Credit Card,Pending,5.0,206.54
ORD-10555,2022-07-05 00:00:00,37.0,Female,UK,Books,69.42,4,0.32,Bank Transfer,Refunded,1.0,188.82
ORD-10289,2022-04-07 08:00:00,,Male,Canada,Toys,172.43,11,0.07,Debit Card,Completed,5.0,1763.96
ORD-10427,2022-05-23 08:00:00,41.0,Female,France,Clothing,117.1,14,0.04,Crypto,Completed,5.0,1573.82
ORD-10561,2022-07-07 00:00:00,50.0,Female,Brazil,Beauty,51.19,12,0.2,Bank Transfer,Completed,5.0,491.42
ORD-10733,2022-09-02 08:00:00,55.0,Other,Brazil,Electronics,77.6,5,0.11,PayPal,Completed,3.0,345.32
ORD-10459,2022-06-03 00:00:00,50.0,Female,Canada,Sports,151.58,7,0.34,,Completed,5.0,700.3
ORD-11169,2023-01-25 16:00:00,57.0,Male,France,Food & Beverage,46.18,3,0.39,,Completed,3.0,84.51
ORD-10965,2022-11-18 16:00:00,47.0,Female,France,Sports,127.12,3,0.26,Crypto,Completed,4.0,282.21
ORD-10656,2022-08-07 16:00:00,,Female,Germany,Toys,350.56,1,0.03,Crypto,Completed,3.0,340.04
ORD-10780,2022-09-18 00:00:00,53.0,Female,Germany,Food & Beverage,15.52,4,0.31,Debit Card,Completed,3.0,42.84
ORD-10151,2022-02-20 08:00:00,32.0,Female,UK,Home & Garden,37.74,-1,0.1,Crypto,Completed,5.0,-33.97
ORD-10112,2022-02-07 08:00:00,34.0,Male,USA,Food & Beverage,11.28,11,0.23,Credit Card,Completed,4.0,95.54
ORD-10668,2022-08-11 16:00:00,40.0,Female,Australia,Sports,57.3,14,0.22,PayPal,Completed,,625.72
ORD-10423,2022-05-22 00:00:00,43.0,Other,Brazil,Home & Garden,50.28,14,0.03,Debit Card,Completed,4.0,682.8
ORD-11031,2022-12-10 16:00:00,57.0,Female,Brazil,Food & Beverage,181.14,13,0.18,Bank Transfer,Completed,,1930.95
ORD-10130,2022-02-13 08:00:00,41.0,Male,Brazil,Beauty,70.08,10,0.05,Crypto,Completed,1.0,665.76
ORD-10461,2022-06-03 16:00:00,61.0,Other,Brazil,Beauty,25.91,12,0.27,Crypto,Completed,3.0,226.97
ORD-11060,2022-12-20 08:00:00,48.0,Female,Australia,Home & Garden,127.04,13,0.14,Debit Card,Pending,4.0,1420.31
ORD-10000,2022-01-01 00:00:00,56.0,Male,India,Home & Garden,59.72,1,0.29,PayPal,Completed,4.0,42.4
ORD-10850,2022-10-11 08:00:00,18.0,Female,USA,Clothing,93.6,1,0.23,Crypto,Pending,5.0,72.07
ORD-11016,2022-12-05 16:00:00,37.0,Male,Germany,ELECTRONICS,16.43,2,0.31,Crypto,Completed,5.0,22.67
ORD-10944,2022-11-11 16:00:00,59.0,Female,India,ELECTRONICS,15.41,3,0.3,,Completed,3.0,32.36
ORD-10975,2022-11-22 00:00:00,69.0,Male,UK,Electronics,90.3,3,0.39,Bank Transfer,Pending,5.0,165.25
ORD-10719,2022-08-28 16:00:00,67.0,Other,France,Electronics,51.12,14,0.2,PayPal,Refunded,5.0,572.54
ORD-10730,2022-09-01 08:00:00,66.0,Other,UK,Sports,71.31,13,0.38,Debit Card,Completed,3.0,574.76
ORD-10977,2022-11-22 16:00:00,64.0,Other,USA,Home & Garden,108.08,8,0.06,,Completed,5.0,812.76
ORD-10411,2022-05-18 00:00:00,59.0,Male,Australia,Toys,28.95,3,0.28,Credit Card,Completed,5.0,62.53
ORD-10322,2022-04-18 08:00:00,42.0,Female,Germany,Toys,255.64,13,0.29,Credit Card,Completed,4.0,2359.56
ORD-10001,2022-01-01 08:00:00,69.0,Male,USA,Electronics,113.22,1,0.27,,Completed,3.0,82.65
ORD-10978,2022-11-23 00:00:00,39.0,Other,Brazil,Toys,130.65,4,0.15,Credit Card,Completed,1.0,444.21
ORD-10435,2022-05-26 00:00:00,63.0,Other,Canada,Books,56.33,9,0.27,Credit Card,Completed,5.0,370.09
ORD-10452,2022-05-31 16:00:00,66.0,Other,Canada,Electronics,55.57,4,0.16,Credit Card,Completed,5.0,186.72
ORD-10038,2022-01-13 16:00:00,61.0,Female,UK,Books,108.6,3,0.29,Credit Card,Refunded,3.0,231.32
ORD-10183,2022-03-03 00:00:00,45.0,Male,UK,Home & Garden,60.15,6,0.0,Credit Card,Completed,5.0,360.9
ORD-10217,2022-03-14 08:00:00,66.0,Male,Australia,Toys,30.17,2,0.1,Bank Transfer,Completed,4.0,54.31
ORD-10729,2022-09-01 00:00:00,45.0,Female,Australia,Clothing,80.29,7,0.11,Credit Card,Completed,1.0,500.21
ORD-10306,2022-04-13 00:00:00,33.0,Female,Brazil,Sports,12.69,11,0.11,Bank Transfer,Completed,,124.24
ORD-11020,2022-12-07 00:00:00,20.0,Female,Brazil,Beauty,137.39,8,0.01,Credit Card,Completed,4.0,1088.13
ORD-10549,2022-07-03 00:00:00,33.0,Male,Australia,Beauty,240.53,3,0.1,PayPal,Completed,,649.43
ORD-10313,2022-04-15 08:00:00,28.0,Other,France,Beauty,158.29,4,0.2,Credit Card,Completed,4.0,506.53
ORD-10927,2022-11-06 00:00:00,21.0,Male,Brazil,Sports,73.48,6,0.33,Credit Card,Completed,5.0,295.39
ORD-10700,2022-08-22 08:00:00,34.0,Male,Brazil,Food & Beverage,205.75,13,0.36,PayPal,Cancelled,4.0,1711.84
ORD-10331,2022-04-21 08:00:00,33.0,Other,Germany,Books,113.8,9,0.28,Credit Card,Pending,4.0,737.42
ORD-10036,2022-01-13 00:00:00,64.0,Other,France,Clothing,13.5,14,0.26,Crypto,Cancelled,4.0,139.86
ORD-10110,2022-02-06 16:00:00,28.0,Female,India,Clothing,13.69,2,0.25,Credit Card,Completed,,20.54
ORD-10802,2022-09-25 08:00:00,67.0,Male,Canada,Home & Garden,194.06,2,0.09,PayPal,Pending,3.0,353.19
ORD-10916,2022-11-02 08:00:00,60.0,Female,France,Electronics,107.24,5,0.32,Debit Card,Pending,,364.62
ORD-11028,2022-12-09 16:00:00,51.0,Other,Germany,Toys,44.07,5,0.02,,Cancelled,2.0,215.94
ORD-10818,2022-09-30 16:00:00,30.0,Other,Germany,BEAUTY,66.32,11,0.27,PayPal,Pending,4.0,532.55
ORD-10990,2022-11-27 00:00:00,24.0,Female,USA,Beauty,129.98,13,0.1,Crypto,Refunded,4.0,1520.77
ORD-10713,2022-08-26 16:00:00,43.0,Female,Brazil,Food & Beverage,12.59,11,0.08,Crypto,Completed,4.0,127.41
ORD-10577,2022-07-12 08:00:00,63.0,Female,India,Electronics,67.55,13,0.27,Credit Card,Completed,,641.05
ORD-11051,2022-12-17 08:00:00,21.0,Female,USA,Food & Beverage,7556.6813571499515,3,0.23,,Completed,5.0,17455.93
ORD-10433,2022-05-25 08:00:00,18.0,Male,Australia,Food & Beverage,122.92,4,0.39,Credit Card,Pending,,299.92
ORD-10163,2022-02-24 08:00:00,47.0,Male,Brazil,Food & Beverage,14.7,1,0.25,PayPal,Completed,4.0,11.02
ORD-10263,2022-03-29 16:00:00,53.0,Other,UK,Books,15.27,7,0.11,PayPal,Completed,2.0,95.13
ORD-10231,2022-03-19 00:00:00,40.0,,Brazil,Sports,54.25,7,0.23,Debit Card,Cancelled,2.0,292.41
ORD-10302,2022-04-11 16:00:00,,Male,Germany,Books,57.28,6,0.31,Bank Transfer,Completed,5.0,237.14
ORD-10175,2022-02-28 08:00:00,68.0,Other,Australia,Electronics,48.81,6,0.29,Bank Transfer,Pending,2.0,207.93
ORD-10821,2022-10-01 16:00:00,58.0,Male,Australia,Food & Beverage,25.93,10,0.07,Debit Card,Completed,3.0,241.15
ORD-10149,2022-02-19 16:00:00,44.0,,USA,Electronics,198.19,6,0.32,Bank Transfer,Completed,3.0,808.62
ORD-10544,2022-07-01 08:00:00,22.0,Female,India,Beauty,77.27,3,0.33,Bank Transfer,Pending,2.0,155.31
ORD-10071,2022-01-24 16:00:00,59.0,Other,Germany,Electronics,57.44,4,0.32,Crypto,Completed,,156.24
ORD-10168,2022-02-26 00:00:00,32.0,Female,Canada,Beauty,58.05,6,0.38,Credit Card,Refunded,5.0,215.95
ORD-10455,2022-06-01 16:00:00,23.0,Female,UK,Toys,159.05,14,0.1,PayPal,Completed,5.0,2004.03
ORD-10089,2022-01-30 16:00:00,33.0,Other,Brazil,Sports,162.65,9,0.18,Debit Card,Pending,3.0,1200.36
ORD-10117,2022-02-09 00:00:00,22.0,Other,Australia,Home & Garden,134.06,10,0.27,,Cancelled,5.0,978.64
ORD-10487,2022-06-12 08:00:00,40.0,Other,India,Home & Garden,65.46,4,0.1,Debit Card,Completed,5.0,235.66
ORD-10321,2022-04-18 00:00:00,65.0,Male,Australia,Books,15.63,12,0.28,Crypto,Pending,,135.04
ORD-11003,2022-12-01 08:00:00,42.0,Female,UK,Home & Garden,88.1,14,0.02,PayPal,Completed,4.0,1208.73
ORD-10459,2022-06-03 00:00:00,50.0,Female,Canada,Sports,151.58,7,0.34,,Completed,5.0,700.3
ORD-10531,2022-06-27 00:00:00,47.0,Other,Brazil,Food & Beverage,11.89,-8,0.2,PayPal,Completed,4.0,-76.1
ORD-10172,2022-02-27 08:00:00,30.0,Other,USA,Toys,46.21,5,0.3,PayPal,Completed,4.0,161.73
ORD-10946,2022-11-12 08:00:00,38.0,Other,Canada,Electronics,225.47,12,0.19,Crypto,Completed,2.0,2191.57
ORD-10241,2022-03-22 08:00:00,23.0,Male,Canada,Electronics,129.86,12,0.19,Bank Transfer,Completed,4.0,1262.24
ORD-10898,2022-10-27 08:00:00,59.0,Other,Germany,Clothing,39.01,13,0.13,PayPal,Pending,5.0,441.2
ORD-10702,2022-08-23 00:00:00,42.0,Male,France,Beauty,231.25,14,0.36,Credit Card,Completed,4.0,2072.0
ORD-10914,2022-11-01 16:00:00,30.0,Other,Germany,Books,94.74,5,0.12,PayPal,Completed,4.0,416.86
ORD-10692,2022-08-19 16:00:00,55.0,Female,Canada,Food & Beverage,42.51,7,0.32,Credit Card,Refunded,5.0,202.35
ORD-10270,2022-04-01 00:00:00,24.0,Other,Brazil,HOME & GARDEN,9.52,8,0.21,Credit Card,Refunded,3.0,60.17
ORD-10111,2022-02-07 00:00:00,68.0,Male,USA,Sports,37.56,8,0.31,Debit Card,Completed,1.0,207.33
ORD-10595,2022-07-18 08:00:00,67.0,Male,Germany,Home & Garden,75.95,13,0.09,Bank Transfer,Completed,5.0,898.49
ORD-10516,2022-06-22 00:00:00,64.0,Female,France,Food & Beverage,195.72,1,0.25,Credit Card,Completed,5.0,146.79
ORD-10226,2022-03-17 08:00:00,34.0,Other,France,Food & Beverage,38.77,4,0.35,Crypto,Completed,3.0,100.8
ORD-10496,2022-06-15 08:00:00,42.0,Male,Germany,Food & Beverage,77.97,6,0.32,PayPal,Pending,3.0,318.12
ORD-10498,2022-06-16 00:00:00,62.0,,Germany,Clothing,27.75,8,0.37,PayPal,Cancelled,4.0,139.86
ORD-10889,2022-10-24 08:00:00,44.0,Other,Brazil,Clothing,165.01,12,0.04,Crypto,Completed,4.0,1900.92
ORD-11080,2022-12-27 00:00:00,28.0,Male,Brazil,Books,8.58,7,0.4,Credit Card,Completed,3.0,36.04
ORD-10195,2022-03-07 00:00:00,69.0,Female,India,Home & Garden,59.54,5,0.01,Debit Card,Pending,4.0,294.72
ORD-10336,2022-04-23 00:00:00,50.0,Other,Australia,Food & Beverage,147.06,9,0.15,,Completed,3.0,1125.01
ORD-10836,2022-10-06 16:00:00,54.0,Male,USA,Toys,141.61,5,0.01,,Completed,,700.97
ORD-10932,2022-11-07 16:00:00,49.0,Male,UK,Clothing,187.83,12,0.23,Credit Card,Completed,5.0,1735.55
ORD-10151,2022-02-20 08:00:00,32.0,Female,UK,Home & Garden,37.74,-1,0.1,Crypto,Completed,5.0,-33.97
ORD-10137,2022-02-15 16:00:00,52.0,Female,Canada,Electronics,236.18,5,0.11,Bank Transfer,Completed,4.0,1051.0
ORD-10876,2022-10-20 00:00:00,31.0,Other,Canada,Clothing,323.07,3,0.13,Debit Card,Completed,4.0,843.21
ORD-10528,2022-06-26 00:00:00,56.0,Male,France,Beauty,11.01,8,0.12,Bank Transfer,Pending,5.0,77.51
ORD-10507,2022-06-19 00:00:00,43.0,Male,Brazil,Beauty,17.96,14,0.37,Debit Card,Completed,1.0,158.41
ORD-10943,2022-11-11 08:00:00,45.0,Other,Canada,Food & Beverage,124.95,3,0.2,PayPal,Completed,3.0,299.88
ORD-10393,2022-05-12 00:00:00,40.0,Female,UK,Electronics,18.99,6,0.26,PayPal,Completed,4.0,84.32
ORD-10382,2022-05-08 08:00:00,54.0,Female,Germany,Electronics,63.07,9,0.29,Bank Transfer,Completed,1.0,403.02
ORD-10221,2022-03-15 16:00:00,19.0,Male,UK,Sports,154.88,3,0.2,Credit Card,Completed,1.0,371.71
ORD-10756,2022-09-10 00:00:00,,Other,UK,Sports,63.92,12,0.13,Bank Transfer,Pending,4.0,667.32
ORD-10409,2022-05-17 08:00:00,19.0,Female,Australia,Electronics,69.99,13,0.16,Credit Card,Cancelled,4.0,764.29
ORD-10677,2022-08-14 16:00:00,61.0,,Australia,Home & Garden,65.78,14,0.26,Crypto,Pending,4.0,681.48
ORD-10785,2022-09-19 16:00:00,37.0,Male,Brazil,Beauty,131.16,4,0.01,PayPal,Completed,5.0,519.39
ORD-10328,2022-04-20 08:00:00,35.0,Male,Canada,Food & Beverage,78.46,3,0.13,Debit Card,Cancelled,4.0,204.78
ORD-10012,2022-01-05 00:00:00,41.0,Male,France,Electronics,13.69,10,0.38,PayPal,Cancelled,5.0,84.88
ORD-10958,2022-11-16 08:00:00,62.0,Female,France,Beauty,58.03,7,0.23,PayPal,Completed,2.0,312.78
ORD-10083,2022-01-28 16:00:00,32.0,Female,UK,Sports,24.89,12,0.39,Credit Card,Pending,3.0,182.19
ORD-10206,2022-03-10 16:00:00,68.0,Female,France,Home & Garden,10.66,4,0.16,PayPal,Refunded,,35.82
ORD-10103,2022-02-04 08:00:00,,Male,USA,Electronics,32.86,5,0.22,Credit Card,Completed,3.0,128.15
ORD-10309,2022-04-14 00:00:00,41.0,Other,Germany,Books,110.42,3,0.29,PayPal,Completed,5.0,235.19
ORD-10816,2022-09-30 00:00:00,44.0,Other,India,Electronics,167.76,11,0.18,PayPal,Completed,2.0,1513.2
ORD-10734,2022-09-02 16:00:00,23.0,Other,France,Food & Beverage,68.12,14,0.08,Credit Card,Completed,2.0,877.39
ORD-11124,2023-01-10 16:00:00,26.0,Other,UK,SPORTS,12.88,5,0.17,Crypto,Completed,3.0,53.45
ORD-10180,2022-03-02 00:00:00,62.0,Other,Germany,Electronics,143.34,3,0.23,Crypto,Pending,4.0,331.12
ORD-11156,2023-01-21 08:00:00,22.0,Male,Brazil,Food & Beverage,15.66,2,0.09,Crypto,Cancelled,5.0,28.5
ORD-11198,2023-02-04 08:00:00,64.0,Male,Brazil,sports,110.83,7,0.33,PayPal,Completed,4.0,519.79
ORD-10497,2022-06-15 16:00:00,57.0,Female,Germany,Beauty,79.78,9,0.33,PayPal,Completed,2.0,481.07
ORD-10316,2022-04-16 08:00:00,53.0,Other,Germany,Clothing,30.98,14,0.33,Crypto,Completed,2.0,290.59
ORD-10141,2022-02-17 00:00:00,64.0,Female,UK,Beauty,12.27,9,0.17,Credit Card,Completed,5.0,91.66
ORD-11039,2022-12-13 08:00:00,69.0,Female,Brazil,Clothing,114.7,3,0.04,Bank Transfer,Completed,3.0,330.34
ORD-10327,2022-04-20 00:00:00,,Female,Australia,Sports,177.47,6,0.14,PayPal,Completed,2.0,915.75
ORD-10660,2022-08-09 00:00:00,,Other,France,Sports,86.73,12,0.39,Credit Card,Completed,5.0,634.86
ORD-10346,2022-04-26 08:00:00,65.0,Other,Brazil,Electronics,63.43,5,0.18,,Completed,4.0,260.06
ORD-10210,2022-03-12 00:00:00,32.0,Other,Australia,Food & Beverage,107.28,13,0.23,PayPal,Refunded,4.0,1073.87
ORD-10567,2022-07-09 00:00:00,18.0,Female,Brazil,Clothing,36.92,9,0.2,PayPal,Pending,4.0,265.82
ORD-10142,2022-02-17 08:00:00,31.0,Female,Canada,Clothing,85.24,1,0.02,PayPal,Completed,,83.54
ORD-10514,2022-06-21 08:00:00,45.0,Female,France,home & garden,118.2,3,0.31,Crypto,Pending,5.0,244.67
ORD-10362,2022-05-01 16:00:00,47.0,Female,Canada,Sports,30.5,7,0.06,Credit Card,Completed,1.0,200.69
ORD-10004,2022-01-02 08:00:00,60.0,,India,Electronics,116.68,4,0.38,Credit Card,Cancelled,5.0,289.37
ORD-10044,2022-01-15 16:00:00,38.0,Other,USA,Beauty,89.3,5,0.04,PayPal,Refunded,4.0,428.64
ORD-10281,2022-04-04 16:00:00,42.0,Male,Brazil,home & garden,46.47,4,0.27,Bank Transfer,Completed,3.0,135.69
ORD-10202,2022-03-09 08:00:00,44.0,Male,France,Sports,259.81,8,0.4,Crypto,Completed,5.0,1247.09
ORD-10907,2022-10-30 08:00:00,34.0,Female,Canada,Toys,73.38,10,0.32,Bank Transfer,Completed,2.0,498.98
ORD-10358,2022-04-30 08:00:00,44.0,Female,India,Clothing,185.24,2,0.22,Debit Card,Completed,4.0,288.97
ORD-10563,2022-07-07 16:00:00,60.0,Other,France,Electronics,76.97,8,0.35,Crypto,Completed,2.0,400.24
ORD-10885,2022-10-23 00:00:00,51.0,Female,France,Toys,94.07,7,0.08,Bank Transfer,Completed,5.0,605.81
ORD-10371,2022-05-04 16:00:00,52.0,Male,Germany,Sports,28.3,1,0.33,Credit Card,Pending,4.0,18.96
ORD-10962,2022-11-17 16:00:00,64.0,Other,France,Beauty,50.02,3,0.09,Crypto,Refunded,3.0,136.55
ORD-10952,2022-11-14 08:00:00,43.0,Female,India,Clothing,78.82,4,0.18,Credit Card,Completed,5.0,258.53
ORD-11046,2022-12-15 16:00:00,39.0,,Germany,Electronics,54.58,14,0.3,Credit Card,Completed,3.0,534.88
ORD-10237,2022-03-21 00:00:00,19.0,Male,Germany,Clothing,13.7,5,0.38,,Completed,4.0,42.47
ORD-10995,2022-11-28 16:00:00,60.0,Male,Brazil,Books,36.27,6,0.25,PayPal,Cancelled,4.0,163.22
ORD-10683,2022-08-16 16:00:00,57.0,Female,Australia,Home & Garden,19.18,12,0.0,Crypto,Completed,,230.16
ORD-10273,2022-04-02 00:00:00,,Male,Brazil,Electronics,2214.1379150393195,12,0.09,Bank Transfer,Pending,2.0,24178.39
ORD-11090,2022-12-30 08:00:00,36.0,Male,Australia,Clothing,7486.747836445049,13,0.15,Credit Card,Pending,1.0,82728.56
ORD-10632,2022-07-30 16:00:00,42.0,Other,Canada,Books,26.64,7,0.19,Debit Card,Completed,2.0,151.05
ORD-10194,2022-03-06 16:00:00,,Female,USA,Toys,85.21,7,0.17,PayPal,Refunded,5.0,495.07
ORD-10513,2022-06-21 00:00:00,31.0,Female,Germany,Clothing,90.6,5,0.27,Debit Card,Completed,4.0,330.69
ORD-10614,2022-07-24 16:00:00,56.0,,Germany,Electronics,62.5,5,0.35,PayPal,Completed,3.0,203.12
ORD-10431,2022-05-24 16:00:00,62.0,Other,France,Electronics,240.45,14,0.11,Bank Transfer,Completed,4.0,2996.01
ORD-10674,2022-08-13 16:00:00,29.0,,India,Sports,28.47,2,0.15,Credit Card,Completed,4.0,48.4
ORD-11084,2022-12-28 08:00:00,62.0,Other,USA,Food & Beverage,42.73,14,0.18,Bank Transfer,Pending,5.0,490.54
ORD-10209,2022-03-11 16:00:00,41.0,Other,Australia,Books,202.69,11,0.38,Credit Card,Cancelled,4.0,1382.35
ORD-10162,2022-02-24 00:00:00,21.0,Female,Canada,Clothing,126.04,6,0.03,Debit Card,Refunded,3.0,733.55
ORD-10635,2022-07-31 16:00:00,36.0,Male,USA,Electronics,51.68,7,0.28,PayPal,Completed,5.0,260.47
ORD-10009,2022-01-04 00:00:00,40.0,Other,India,Clothing,105.16,11,0.26,Debit Card,Completed,4.0,856.0
ORD-10920,2022-11-03 16:00:00,64.0,Male,Australia,Food & Beverage,36.15,11,0.06,Debit Card,Completed,5.0,373.79
ORD-10087,2022-01-30 00:00:00,57.0,Female,Germany,sports,54.15,6,0.31,Bank Transfer,Completed,4.0,224.18
ORD-10345,2022-04-26 00:00:00,50.0,Female,France,Toys,24.5,10,0.39,Crypto,Completed,3.0,149.45
ORD-10971,2022-11-20 16:00:00,18.0,Female,Canada,ELECTRONICS,25.79,3,0.07,Credit Card,Refunded,4.0,71.95
ORD-10717,2022-08-28 00:00:00,62.0,Female,Brazil,Home & Garden,120.92,6,0.17,Bank Transfer,Completed,1.0,602.18
ORD-10190,2022-03-05 08:00:00,42.0,Male,India,Electronics,29.49,10,0.13,Credit Card,Completed,4.0,256.56
ORD-10752,2022-09-08 16:00:00,,Male,USA,Toys,45.12,6,0.1,Crypto,Pending,4.0,243.65
ORD-10178,2022-03-01 08:00:00,19.0,Other,India,Beauty,99.01,10,0.27,Credit Card,Refunded,4.0,722.77
ORD-10768,2022-09-14 00:00:00,41.0,Other,Brazil,Clothing,81.85,9,0.4,Crypto,Completed,5.0,441.99
ORD-10556,2022-07-05 08:00:00,41.0,Female,Canada,Toys,77.8,6,0.12,Bank Transfer,Cancelled,3.0,410.78
ORD-10912,2022-11-01 00:00:00,23.0,Male,USA,Home & Garden,67.08,8,0.03,PayPal,Pending,3.0,520.54
ORD-10392,2022-05-11 16:00:00,49.0,Female,Brazil,Food & Beverage,18.7,9,0.38,Credit Card,Completed,4.0,104.35
ORD-10833,2022-10-05 16:00:00,20.0,Female,Canada,Books,8917.456985777164,5,0.27,Debit Card,Pending,5.0,32548.72
ORD-11124,2023-01-10 16:00:00,26.0,Other,UK,SPORTS,12.88,5,0.17,Crypto,Completed,3.0,53.45
ORD-10888,2022-10-24 00:00:00,32.0,Male,Australia,Beauty,129.06,1,0.11,Debit Card,Completed,3.0,114.86
ORD-10744,2022-09-06 00:00:00,54.0,Other,Brazil,Clothing,155.27,11,0.04,Crypto,Completed,5.0,1639.65
ORD-10981,2022-11-24 00:00:00,45.0,Female,Australia,Sports,39.99,1,0.03,PayPal,Completed,5.0,38.79
ORD-10399,2022-05-14 00:00:00,,Male,Australia,Clothing,21.78,14,0.04,Credit Card,Refunded,5.0,292.72
ORD-11072,2022-12-24 08:00:00,32.0,Female,Germany,Books,15.7,12,0.3,Crypto,Refunded,5.0,131.88
ORD-10883,2022-10-22 08:00:00,,Female,UK,Home & Garden,122.09,12,0.15,PayPal,Completed,5.0,1245.32
ORD-10511,2022-06-20 08:00:00,39.0,Female,France,Food & Beverage,299.16,5,0.15,PayPal,Cancelled,4.0,1271.43
ORD-10983,2022-11-24 16:00:00,31.0,Male,USA,Beauty,57.57,1,0.34,PayPal,Refunded,5.0,38.0
ORD-10439,2022-05-27 08:00:00,68.0,Female,Australia,Clothing,374.61,10,0.11,PayPal,Pending,4.0,3334.03
ORD-10728,2022-08-31 16:00:00,30.0,Female,Canada,ELECTRONICS,84.59,1,0.28,PayPal,Pending,5.0,60.9
ORD-10471,2022-06-07 00:00:00,64.0,Male,Canada,electronics,51.71,1,0.17,Crypto,Completed,2.0,42.92
ORD-10398,2022-05-13 16:00:00,59.0,Male,Brazil,Books,101.05,5,0.3,Credit Card,Completed,4.0,353.67
ORD-11191,2023-02-02 00:00:00,20.0,Other,Germany,Toys,15.44,1,0.03,Crypto,Completed,4.0,14.98
ORD-10035,2022-01-12 16:00:00,32.0,Other,India,Beauty,16.98,3,0.13,Bank Transfer,Completed,2.0,44.32
ORD-10205,2022-03-10 08:00:00,50.0,Female,India,books,122.92,6,0.15,,Completed,4.0,626.89
ORD-10608,2022-07-22 16:00:00,66.0,Male,Canada,Electronics,26.51,4,0.22,Debit Card,Completed,,82.71
ORD-11100,2023-01-02 16:00:00,55.0,Other,Germany,Home & Garden,24.99,5,0.1,Debit Card,Completed,4.0,112.46
ORD-10893,2022-10-25 16:00:00,,Other,Australia,Home & Garden,10.22,13,0.3,Credit Card,Refunded,5.0,93.0
ORD-10043,2022-01-15 08:00:00,24.0,Other,Canada,HOME & GARDEN,6.86,1,0.02,Crypto,Pending,5.0,6.72
ORD-10261,2022-03-29 00:00:00,20.0,Male,France,Home & Garden,56.28,12,0.35,Crypto,Completed,4.0,438.98
ORD-11029,2022-12-10 00:00:00,64.0,Other,Brazil,Electronics,52.85,1,0.01,PayPal,Refunded,3.0,52.32
ORD-10429,2022-05-24 00:00:00,,Male,UK,Books,20.27,3,0.25,Crypto,Completed,4.0,45.61
ORD-10851,2022-10-11 16:00:00,66.0,Female,Canada,Books,5769.5344822716015,13,0.24,Bank Transfer,Pending,4.0,57003.0
ORD-10228,2022-03-18 00:00:00,19.0,Female,Germany,Sports,47.59,6,0.38,Crypto,Completed,5.0,177.03
ORD-10724,2022-08-30 08:00:00,58.0,Other,USA,Electronics,42.69,14,0.33,Bank Transfer,Completed,5.0,400.43
ORD-10005,2022-01-02 16:00:00,25.0,Male,Canada,Beauty,103.2,11,0.28,,Completed,4.0,817.34
ORD-10975,2022-11-22 00:00:00,69.0,Male,UK,Electronics,90.3,3,0.39,Bank Transfer,Pending,5.0,165.25
ORD-10874,2022-10-19 08:00:00,54.0,Male,Canada,Clothing,5.1,2,0.34,Credit Card,Pending,5.0,6.73
ORD-10565,2022-07-08 08:00:00,29.0,Female,UK,Toys,57.2,11,0.16,Crypto,Cancelled,2.0,528.53
ORD-11179,2023-01-29 00:00:00,34.0,Other,France,Clothing,78.73,3,0.25,Crypto,Completed,4.0,177.14
ORD-10585,2022-07-15 00:00:00,25.0,Other,Germany,Beauty,20.31,10,0.29,Debit Card,Completed,3.0,144.2
ORD-10727,2022-08-31 08:00:00,20.0,Male,UK,Books,36.85,11,0.11,Crypto,Completed,3.0,360.76
ORD-10318,2022-04-17 00:00:00,57.0,Male,USA,Beauty,8.69,5,0.29,Credit Card,Completed,5.0,30.85
ORD-10629,2022-07-29 16:00:00,,Other,India,Home & Garden,76.02,5,0.01,Bank Transfer,Completed,2.0,376.3
ORD-11172,2023-01-26 16:00:00,68.0,Other,Australia,Electronics,107.82,2,0.17,Debit Card,Completed,,178.98
ORD-10034,2022-01-12 08:00:00,33.0,Male,Brazil,Home & Garden,199.3,10,0.3,Debit Card,Completed,4.0,1395.1
ORD-10312,2022-04-15 00:00:00,,Other,Australia,Electronics,33.19,9,0.21,Credit Card,Completed,2.0,235.98
ORD-11085,2022-12-28 16:00:00,61.0,Male,Germany,Food & Beverage,68.9,8,0.1,Credit Card,Refunded,3.0,496.08
ORD-10075,2022-01-26 00:00:00,43.0,Female,USA,Sports,200.12,12,0.12,Crypto,Refunded,3.0,2113.27
ORD-10173,2022-02-27 16:00:00,49.0,Other,France,Books,24.67,5,0.06,PayPal,Completed,,115.95
