order_id,date,customer_age,gender,country,category,unit_price,quantity,discount,payment_method,order_status,customer_rating,revenue,year,month,month_name,weekday,quarter,age_group
Ord-10037,2022-01-13 08:00:00,68,Other,India,Sports,28.66,10,0.16,Paypal,Completed,3,240.74,2022,1,Jan,Thursday,1,56-70
Ord-11032,2022-12-11 00:00:00,66,Other,Usa,Sports,52.92,8,0.34,Paypal,Completed,4,279.42,2022,12,Dec,Sunday,4,56-70
Ord-10488,2022-06-12 16:00:00,26,Male,India,Food & Beverage,6.44,11,0.03,Paypal,Completed,4,68.71,2022,6,Jun,Sunday,2,26-35
Ord-10988,2022-11-26 08:00:00,31,Other,Germany,Electronics,16.49,11,0.09,Credit Card,Completed,4,165.06,2022,11,Nov,Saturday,4,26-35
Ord-10105,2022-02-05 00:00:00,41,Other,Uk,Home & Garden,65.0,2,0.03,Crypto,Completed,4,126.1,2022,2,Feb,Saturday,1,36-45
Ord-10973,2022-11-21 08:00:00,43,Other,Canada,Food & Beverage,24.96,7,0.11,Credit Card,Completed,5,155.5,2022,11,Nov,Monday,4,36-45
Ord-10682,2022-08-16 08:00:00,30,Male,Usa,Home & Garden,110.61,3,0.19,Paypal,Completed,4,268.78,2022,8,Aug,Tuesday,3,26-35
Ord-10125,2022-02-11 16:00:00,29,Female,Canada,Toys,249.85750000000002,5,0.02,Paypal,Completed,4,1462.3449999999998,2022,2,Feb,Friday,1,26-35
Ord-10759,2022-09-11 00:00:00,40,Other,Germany,Home & Garden,186.62,3,0.13,Credit Card,Completed,3,487.08,2022,9,Sep,Sunday,3,36-45
Ord-10384,2022-05-09 00:00:00,46,Male,Australia,Toys,72.76,12,0.03,Bank Transfer,Completed,4,846.93,2022,5,May,Monday,2,46-55
Ord-10161,2022-02-23 16:00:00,49,Other,France,Beauty,249.85750000000002,7,0.24,Credit Card,Completed,4,1462.3449999999998,2022,2,Feb,Wednesday,1,46-55
Ord-10861,2022-10-15 00:00:00,20,Male,Germany,Beauty,41.07,5,0.08,Crypto,Cancelled,5,188.92,2022,10,Oct,Saturday,4,18-25
Ord-10489,2022-06-13 00:00:00,29,Other,Brazil,Toys,132.48,4,0.18,Paypal,Completed,4,434.53,2022,6,Jun,Monday,2,26-35
Ord-10598,2022-07-19 08:00:00,46,Female,India,Beauty,79.55,1,0.1,Credit Card,Completed,4,71.6,2022,7,Jul,Tuesday,3,46-55
Ord-10373,2022-05-05 08:00:00,34,Other,Usa,Food & Beverage,100.18,13,0.0,Credit Card,Completed,4,1302.34,2022,5,May,Thursday,2,26-35
Ord-10441,2022-05-28 00:00:00,32,Female,Usa,Clothing,52.24,7,0.35,Credit Card,Completed,4,237.69,2022,5,May,Saturday,2,26-35
Ord-10597,2022-07-19 00:00:00,28,Female,France,Food & Beverage,45.27,8,0.24,Paypal,Completed,4,275.24,2022,7,Jul,Tuesday,3,26-35
Ord-10832,2022-10-05 08:00:00,55,Other,Canada,Clothing,52.22,13,0.18,Paypal,Cancelled,2,556.67,2022,10,Oct,Wednesday,4,46-55
Ord-10793,2022-09-22 08:00:00,23,Other,Usa,Electronics,14.53,11,0.25,Credit Card,Completed,4,119.87,2022,9,Sep,Thursday,3,18-25
Ord-10374,2022-05-05 16:00:00,61,Other,Uk,Toys,9.0,2,0.27,Credit Card,Completed,2,13.14,2022,5,May,Thursday,2,56-70
Ord-10625,2022-07-28 08:00:00,52,Male,Uk,Toys,34.93,1,0.36,Bank Transfer,Completed,4,22.36,2022,7,Jul,Thursday,3,46-55
Ord-10558,2022-07-06 00:00:00,67,Male,Australia,Home & Garden,57.45,13,0.38,Crypto,Completed,4,463.05,2022,7,Jul,Wednesday,3,56-70
Ord-10118,2022-02-09 08:00:00,59,Other,Uk,Toys,249.85750000000002,10,0.1,Paypal,Completed,5,1462.3449999999998,2022,2,Feb,Wednesday,1,56-70
Ord-10930,2022-11-07 00:00:00,42,Other,Usa,Home & Garden,79.59,11,0.18,Credit Card,Pending,4,717.9,2022,11,Nov,Monday,4,36-45
Ord-11070,2022-12-23 16:00:00,28,Male,Germany,Clothing,185.93,12,0.38,Debit Card,Pending,4,1383.32,2022,12,Dec,Friday,4,26-35
Ord-11013,2022-12-04 16:00:00,42,Other,France,Electronics,162.04,14,0.17,Credit Card,Completed,2,1462.3449999999998,2022,12,Dec,Sunday,4,36-45
Ord-10643,2022-08-03 08:00:00,43,Male,Canada,Home & Garden,28.28,13,0.19,Bank Transfer,Completed,4,297.79,2022,8,Aug,Wednesday,3,36-45
Ord-10976,2022-11-22 08:00:00,32,Female,France,Books,155.72,9,0.23,Paypal,Pending,3,1079.14,2022,11,Nov,Tuesday,4,26-35
Ord-10970,2022-11-20 08:00:00,53,Male,Brazil,Sports,85.23,12,0.09,Crypto,Completed,5,930.71,2022,11,Nov,Sunday,4,46-55
Ord-10939,2022-11-10 00:00:00,36,Male,France,Beauty,57.04,10,0.4,Credit Card,Completed,5,342.24,2022,11,Nov,Thursday,4,36-45
Ord-10127,2022-02-12 08:00:00,50,Male,Germany,Beauty,38.15,5,0.0,Crypto,Completed,4,190.75,2022,2,Feb,Saturday,1,46-55
Ord-11188,2023-02-01 00:00:00,68,Other,Germany,Clothing,144.5,7,0.32,Crypto,Refunded,5,687.82,2023,2,Feb,Wednesday,1,56-70
Ord-10854,2022-10-12 16:00:00,51,Female,Germany,Toys,76.88,14,0.01,Debit Card,Completed,4,1065.56,2022,10,Oct,Wednesday,4,46-55
Ord-10689,2022-08-18 16:00:00,22,Female,Canada,Beauty,28.58,10,0.23,Credit Card,Completed,4,220.07,2022,8,Aug,Thursday,3,18-25
Ord-10399,2022-05-14 00:00:00,43,Male,Australia,Clothing,21.78,14,0.04,Credit Card,Refunded,5,292.72,2022,5,May,Saturday,2,36-45
Ord-10991,2022-11-27 08:00:00,20,Other,Canada,Sports,74.81,14,0.11,Crypto,Completed,3,932.13,2022,11,Nov,Sunday,4,18-25
Ord-11177,2023-01-28 08:00:00,50,Male,India,Toys,58.34,3,0.18,Crypto,Completed,5,143.52,2023,1,Jan,Saturday,1,46-55
Ord-11022,2022-12-07 16:00:00,62,Other,France,Home & Garden,31.21,14,0.14,Bank Transfer,Completed,2,375.77,2022,12,Dec,Wednesday,4,56-70
Ord-10174,2022-02-28 00:00:00,24,Female,Usa,Food & Beverage,87.86,2,0.19,Credit Card,Refunded,4,142.33,2022,2,Feb,Monday,1,18-25
Ord-10320,2022-04-17 16:00:00,52,Male,France,Food & Beverage,44.76,13,0.37,Bank Transfer,Completed,3,366.58,2022,4,Apr,Sunday,2,46-55
Ord-10524,2022-06-24 16:00:00,43,Male,Usa,Electronics,23.89,1,0.33,Debit Card,Cancelled,4,16.01,2022,6,Jun,Friday,2,36-45
Ord-10469,2022-06-06 08:00:00,69,Female,Australia,Electronics,249.85750000000002,4,0.17,Crypto,Cancelled,4,903.37,2022,6,Jun,Monday,2,56-70
Ord-10789,2022-09-21 00:00:00,43,Other,India,Electronics,12.28,12,0.02,Bank Transfer,Refunded,4,144.41,2022,9,Sep,Wednesday,3,36-45
Ord-10624,2022-07-28 00:00:00,42,Male,India,Home & Garden,89.47,5,0.16,Crypto,Completed,4,375.77,2022,7,Jul,Thursday,3,36-45
Ord-10079,2022-01-27 08:00:00,53,Male,Uk,Food & Beverage,7.76,12,0.15,Bank Transfer,Completed,5,79.15,2022,1,Jan,Thursday,1,46-55
Ord-10533,2022-06-27 16:00:00,40,Other,Germany,Electronics,40.43,6,0.04,Crypto,Completed,4,232.88,2022,6,Jun,Monday,2,36-45
Ord-10775,2022-09-16 08:00:00,67,Male,Usa,Food & Beverage,106.16,2,0.02,Bank Transfer,Completed,4,208.07,2022,9,Sep,Friday,3,56-70
Ord-10457,2022-06-02 08:00:00,60,Other,Germany,Electronics,144.86,11,0.38,Crypto,Completed,2,987.95,2022,6,Jun,Thursday,2,56-70
Ord-10290,2022-04-07 16:00:00,43,Other,India,Beauty,48.23,14,0.15,Credit Card,Refunded,5,573.94,2022,4,Apr,Thursday,2,36-45
Ord-10370,2022-05-04 08:00:00,21,Male,Canada,Beauty,31.44,3,0.23,Credit Card,Completed,2,72.63,2022,5,May,Wednesday,2,18-25
Ord-11006,2022-12-02 08:00:00,27,Male,Australia,Clothing,17.93,2,0.1,Debit Card,Completed,5,32.27,2022,12,Dec,Friday,4,26-35
Ord-10477,2022-06-09 00:00:00,67,Other,India,Electronics,167.07,9,0.1,Crypto,Completed,5,1353.27,2022,6,Jun,Thursday,2,56-70
Ord-10979,2022-11-23 08:00:00,31,Other,Australia,Electronics,249.85750000000002,13,0.32,Credit Card,Completed,4,1462.3449999999998,2022,11,Nov,Wednesday,4,26-35
Ord-11089,2022-12-30 00:00:00,21,Female,Germany,Home & Garden,215.84,6,0.07,Debit Card,Completed,5,1204.39,2022,12,Dec,Friday,4,18-25
Ord-10895,2022-10-26 08:00:00,41,Male,Canada,Clothing,25.64,11,0.18,Crypto,Refunded,3,231.27,2022,10,Oct,Wednesday,4,36-45
Ord-10473,2022-06-07 16:00:00,57,Male,Germany,Sports,35.94,9,0.0,Paypal,Refunded,4,323.46,2022,6,Jun,Tuesday,2,56-70
Ord-10197,2022-03-07 16:00:00,58,Male,France,Books,150.67,10,0.26,Credit Card,Pending,3,1114.96,2022,3,Mar,Monday,1,56-70
Ord-10185,2022-03-03 16:00:00,61,Male,Usa,Food & Beverage,46.57,8,0.14,Paypal,Completed,3,320.4,2022,3,Mar,Thursday,1,56-70
Ord-10421,2022-05-21 08:00:00,46,Female,Australia,Food & Beverage,31.65,14,0.39,Debit Card,Cancelled,4,270.29,2022,5,May,Saturday,2,46-55
Ord-10451,2022-05-31 08:00:00,39,Other,Germany,Beauty,18.85,12,0.27,Bank Transfer,Completed,4,165.13,2022,5,May,Tuesday,2,36-45
Ord-10256,2022-03-27 08:00:00,50,Female,Uk,Clothing,93.67,2,0.13,Bank Transfer,Completed,5,162.99,2022,3,Mar,Sunday,1,46-55
Ord-10135,2022-02-15 00:00:00,43,Other,Germany,Home & Garden,136.54,3,0.27,Crypto,Completed,4,299.02,2022,2,Feb,Tuesday,1,36-45
Ord-10806,2022-09-26 16:00:00,18,Male,India,Toys,33.77,6,0.14,Crypto,Pending,5,174.25,2022,9,Sep,Monday,3,18-25
Ord-10881,2022-10-21 16:00:00,55,Female,France,Electronics,6.62,12,0.38,Debit Card,Completed,3,49.25,2022,10,Oct,Friday,4,46-55
Ord-11095,2023-01-01 00:00:00,29,Other,India,Electronics,35.49,1,0.24,Debit Card,Cancelled,5,26.97,2023,1,Jan,Sunday,1,26-35
Ord-10583,2022-07-14 08:00:00,34,Other,Brazil,Sports,23.21,3,0.0,Credit Card,Pending,1,69.63,2022,7,Jul,Thursday,3,26-35
Ord-10872,2022-10-18 16:00:00,40,Male,France,Beauty,48.95,3,0.39,Crypto,Completed,5,89.58,2022,10,Oct,Tuesday,4,36-45
Ord-11144,2023-01-17 08:00:00,57,Female,Germany,Clothing,64.41,1,0.26,Crypto,Pending,1,47.66,2023,1,Jan,Tuesday,1,56-70
Ord-11180,2023-01-29 08:00:00,50,Female,Australia,Books,6.86,1,0.1,Credit Card,Completed,3,6.17,2023,1,Jan,Sunday,1,46-55
Ord-10049,2022-01-17 08:00:00,43,Male,Australia,Books,13.81,10,0.15,Bank Transfer,Completed,3,117.38,2022,1,Jan,Monday,1,36-45
Ord-10994,2022-11-28 08:00:00,63,Other,France,Home & Garden,82.19,2,0.32,Bank Transfer,Refunded,3,111.78,2022,11,Nov,Monday,4,56-70
Ord-10771,2022-09-15 00:00:00,45,Female,Canada,Electronics,217.29,12,0.32,Debit Card,Completed,4,1462.3449999999998,2022,9,Sep,Thursday,3,36-45
Ord-10526,2022-06-25 08:00:00,65,Other,Canada,Sports,124.62,8,0.18,Credit Card,Pending,2,817.51,2022,6,Jun,Saturday,2,56-70
Ord-10699,2022-08-22 00:00:00,69,Female,Uk,Electronics,131.98,11,0.08,Paypal,Completed,3,1335.64,2022,8,Aug,Monday,3,56-70
Ord-11007,2022-12-02 16:00:00,56,Female,Canada,Beauty,15.88,9,0.36,Paypal,Completed,5,91.47,2022,12,Dec,Friday,4,56-70
Ord-10462,2022-06-04 00:00:00,61,Other,Germany,Toys,16.26,3,0.39,Bank Transfer,Completed,2,29.76,2022,6,Jun,Saturday,2,56-70
Ord-10655,2022-08-07 08:00:00,69,Male,India,Clothing,7.78,13,0.08,Credit Card,Completed,4,93.05,2022,8,Aug,Sunday,3,56-70
Ord-10706,2022-08-24 08:00:00,23,Other,Canada,Clothing,39.29,9,0.36,Crypto,Completed,3,226.31,2022,8,Aug,Wednesday,3,18-25
Ord-10468,2022-06-06 00:00:00,49,Male,Brazil,Toys,160.79,13,0.37,Paypal,Completed,5,1316.87,2022,6,Jun,Monday,2,46-55
Ord-10857,2022-10-13 16:00:00,25,Female,India,Beauty,53.83,13,0.24,Paypal,Pending,4,531.84,2022,10,Oct,Thursday,4,18-25
Ord-10033,2022-01-12 00:00:00,43,Male,India,Toys,81.35,3,0.26,Credit Card,Pending,4,180.6,2022,1,Jan,Wednesday,1,36-45
Ord-10416,2022-05-19 16:00:00,50,Male,France,Beauty,14.85,7,0.08,Bank Transfer,Pending,4,95.63,2022,5,May,Thursday,2,46-55
Ord-10247,2022-03-24 08:00:00,41,Male,Australia,Food & Beverage,86.5,9,0.34,Crypto,Completed,3,513.81,2022,3,Mar,Thursday,1,36-45
Ord-10551,2022-07-03 16:00:00,66,Female,Brazil,Books,127.38,7,0.21,Paypal,Completed,4,704.41,2022,7,Jul,Sunday,3,56-70
Ord-11140,2023-01-16 00:00:00,29,Other,Canada,Toys,81.36,2,0.26,Paypal,Pending,3,120.41,2023,1,Jan,Monday,1,26-35
Ord-11133,2023-01-13 16:00:00,43,Other,Usa,Electronics,31.05,2,0.17,Credit Card,Completed,5,51.54,2023,1,Jan,Friday,1,36-45
Ord-10923,2022-11-04 16:00:00,48,Male,Brazil,Home & Garden,25.25,11,0.2,Crypto,Completed,5,222.2,2022,11,Nov,Friday,4,46-55
Ord-10216,2022-03-14 00:00:00,66,Female,Germany,Sports,57.89,1,0.26,Debit Card,Completed,5,42.84,2022,3,Mar,Monday,1,56-70
Ord-10856,2022-10-13 08:00:00,48,Male,Germany,Food & Beverage,26.0,1,0.03,Bank Transfer,Completed,4,25.22,2022,10,Oct,Thursday,4,46-55
Ord-10543,2022-07-01 00:00:00,18,Female,India,Electronics,186.24,5,0.35,Debit Card,Completed,5,605.28,2022,7,Jul,Friday,3,18-25
Ord-10493,2022-06-14 08:00:00,51,Other,Australia,Home & Garden,21.41,9,0.03,Paypal,Completed,5,186.91,2022,6,Jun,Tuesday,2,46-55
Ord-11011,2022-12-04 00:00:00,43,Male,Brazil,Sports,138.15,14,0.06,Credit Card,Completed,4,1462.3449999999998,2022,12,Dec,Sunday,4,36-45
Ord-10464,2022-06-04 16:00:00,56,Female,Canada,Food & Beverage,249.85750000000002,14,0.0,Bank Transfer,Cancelled,4,1462.3449999999998,2022,6,Jun,Saturday,2,56-70
Ord-10391,2022-05-11 08:00:00,38,Female,France,Beauty,27.51,10,0.15,Debit Card,Completed,5,233.84,2022,5,May,Wednesday,2,36-45
Ord-10438,2022-05-27 00:00:00,29,Other,France,Toys,158.07,14,0.13,Bank Transfer,Pending,3,1462.3449999999998,2022,5,May,Friday,2,26-35
Ord-10582,2022-07-14 00:00:00,43,Other,Australia,Toys,48.36,8,0.07,Bank Transfer,Pending,4,359.8,2022,7,Jul,Thursday,3,36-45
Ord-11016,2022-12-05 16:00:00,37,Male,Germany,Electronics,16.43,2,0.31,Crypto,Completed,5,22.67,2022,12,Dec,Monday,4,36-45
Ord-10326,2022-04-19 16:00:00,35,Female,Germany,Toys,249.85750000000002,2,0.08,Credit Card,Completed,4,603.28,2022,4,Apr,Tuesday,2,26-35
Ord-11196,2023-02-03 16:00:00,69,Other,Canada,Clothing,134.3,7,0.15,Paypal,Completed,4,799.09,2023,2,Feb,Friday,1,56-70
Ord-10465,2022-06-05 00:00:00,21,Other,France,Toys,7.54,8,0.17,Paypal,Completed,4,50.07,2022,6,Jun,Sunday,2,18-25
Ord-10553,2022-07-04 08:00:00,49,Male,Uk,Toys,57.99,12,0.14,Bank Transfer,Cancelled,1,598.46,2022,7,Jul,Monday,3,46-55
Ord-10061,2022-01-21 08:00:00,64,Other,Canada,Books,43.15,9,0.21,Bank Transfer,Completed,5,306.8,2022,1,Jan,Friday,1,56-70
Ord-10418,2022-05-20 08:00:00,60,Other,India,Books,5.73,11,0.11,Credit Card,Pending,3,56.1,2022,5,May,Friday,2,56-70
Ord-10875,2022-10-19 16:00:00,38,Female,Usa,Electronics,33.63,13,0.02,Bank Transfer,Completed,4,428.45,2022,10,Oct,Wednesday,4,36-45
Ord-10538,2022-06-29 08:00:00,69,Other,France,Books,142.83,10,0.06,Debit Card,Completed,2,1342.6,2022,6,Jun,Wednesday,2,56-70
Ord-10155,2022-02-21 16:00:00,30,Other,India,Electronics,147.07,13,0.4,Debit Card,Completed,5,1147.15,2022,2,Feb,Monday,1,26-35
Ord-11034,2022-12-11 16:00:00,36,Other,France,Books,13.94,5,0.01,Paypal,Pending,4,69.0,2022,12,Dec,Sunday,4,36-45
Ord-10714,2022-08-27 00:00:00,36,Male,Brazil,Sports,32.25,5,0.13,Credit Card,Cancelled,4,140.29,2022,8,Aug,Saturday,3,36-45
Ord-10082,2022-01-28 08:00:00,65,Female,Canada,Home & Garden,31.01,7,0.26,Credit Card,Completed,5,160.63,2022,1,Jan,Friday,1,56-70
Ord-10680,2022-08-15 16:00:00,43,Female,Usa,Food & Beverage,17.4,2,0.09,Credit Card,Completed,4,31.67,2022,8,Aug,Monday,3,36-45
Ord-10366,2022-05-03 00:00:00,50,Other,Canada,Electronics,7.89,12,0.27,Crypto,Completed,5,69.12,2022,5,May,Tuesday,2,46-55
Ord-10611,2022-07-23 16:00:00,53,Male,Uk,Food & Beverage,78.68,10,0.07,Debit Card,Completed,5,731.72,2022,7,Jul,Saturday,3,46-55
Ord-10348,2022-04-27 00:00:00,68,Male,Australia,Clothing,64.56,8,0.28,Paypal,Completed,4,371.87,2022,4,Apr,Wednesday,2,56-70
Ord-11014,2022-12-05 00:00:00,34,Other,Uk,Books,44.86,3,0.24,Crypto,Completed,5,102.28,2022,12,Dec,Monday,4,26-35
Ord-11153,2023-01-20 08:00:00,52,Female,India,Books,152.6,1,0.19,Debit Card,Completed,4,123.61,2023,1,Jan,Friday,1,46-55
Ord-10166,2022-02-25 08:00:00,56,Other,Brazil,Home & Garden,55.95,6,0.32,Paypal,Completed,4,228.28,2022,2,Feb,Friday,1,56-70
Ord-10937,2022-11-09 08:00:00,67,Other,India,Food & Beverage,92.8,9,0.22,Crypto,Completed,4,651.46,2022,11,Nov,Wednesday,4,56-70
Ord-10996,2022-11-29 00:00:00,64,Female,France,Beauty,148.81,13,0.3,Bank Transfer,Pending,5,1354.17,2022,11,Nov,Tuesday,4,56-70
Ord-10546,2022-07-02 00:00:00,21,Female,Australia,Sports,80.93,4,0.04,Debit Card,Completed,2,310.77,2022,7,Jul,Saturday,3,18-25
Ord-10204,2022-03-10 00:00:00,43,Other,France,Clothing,12.57,5,0.3,Debit Card,Completed,4,44.0,2022,3,Mar,Thursday,1,36-45
Ord-10967,2022-11-19 08:00:00,65,Other,Canada,Beauty,20.66,14,0.23,Paypal,Completed,4,222.71,2022,11,Nov,Saturday,4,56-70
Ord-10605,2022-07-21 16:00:00,26,Female,Brazil,Beauty,43.74,14,0.22,Credit Card,Pending,3,477.64,2022,7,Jul,Thursday,3,26-35
Ord-11152,2023-01-20 00:00:00,47,Other,India,Sports,117.93,6,0.23,Crypto,Refunded,5,544.84,2023,1,Jan,Friday,1,46-55
Ord-10186,2022-03-04 00:00:00,37,Male,Germany,Home & Garden,60.05,8,0.37,Bank Transfer,Completed,4,302.65,2022,3,Mar,Friday,1,36-45
Ord-11081,2022-12-27 08:00:00,25,Other,Uk,Toys,14.4,3,0.12,Credit Card,Completed,5,38.02,2022,12,Dec,Tuesday,4,18-25
Ord-10009,2022-01-04 00:00:00,40,Other,India,Clothing,105.16,11,0.26,Debit Card,Completed,4,856.0,2022,1,Jan,Tuesday,1,36-45
Ord-10010,2022-01-04 08:00:00,28,Other,Brazil,Toys,59.49,7,0.02,Credit Card,Cancelled,3,408.1,2022,1,Jan,Tuesday,1,26-35
Ord-11005,2022-12-02 00:00:00,45,Other,India,Home & Garden,29.74,12,0.08,Paypal,Completed,3,328.33,2022,12,Dec,Friday,4,36-45
Ord-10918,2022-11-03 00:00:00,28,Male,Usa,Books,24.06,6,0.23,Crypto,Completed,4,111.16,2022,11,Nov,Thursday,4,26-35
Ord-10630,2022-07-30 00:00:00,37,Male,India,Books,78.05,3,0.32,Bank Transfer,Completed,4,159.22,2022,7,Jul,Saturday,3,36-45
Ord-10822,2022-10-02 00:00:00,43,Other,Usa,Electronics,23.47,11,0.2,Credit Card,Pending,5,206.54,2022,10,Oct,Sunday,4,36-45
Ord-10555,2022-07-05 00:00:00,37,Female,Uk,Books,69.42,4,0.32,Bank Transfer,Refunded,1,188.82,2022,7,Jul,Tuesday,3,36-45
Ord-10289,2022-04-07 08:00:00,43,Male,Canada,Toys,172.43,11,0.07,Debit Card,Completed,5,1462.3449999999998,2022,4,Apr,Thursday,2,36-45
Ord-10427,2022-05-23 08:00:00,41,Female,France,Clothing,117.1,14,0.04,Crypto,Completed,5,1462.3449999999998,2022,5,May,Monday,2,36-45
Ord-10561,2022-07-07 00:00:00,50,Female,Brazil,Beauty,51.19,12,0.2,Bank Transfer,Completed,5,491.42,2022,7,Jul,Thursday,3,46-55
Ord-10733,2022-09-02 08:00:00,55,Other,Brazil,Electronics,77.6,5,0.11,Paypal,Completed,3,345.32,2022,9,Sep,Friday,3,46-55
Ord-10459,2022-06-03 00:00:00,50,Female,Canada,Sports,151.58,7,0.34,Credit Card,Completed,5,700.3,2022,6,Jun,Friday,2,46-55
Ord-11169,2023-01-25 16:00:00,57,Male,France,Food & Beverage,46.18,3,0.39,Credit Card,Completed,3,84.51,2023,1,Jan,Wednesday,1,56-70
Ord-10965,2022-11-18 16:00:00,47,Female,France,Sports,127.12,3,0.26,Crypto,Completed,4,282.21,2022,11,Nov,Friday,4,46-55
Ord-10656,2022-08-07 16:00:00,43,Female,Germany,Toys,249.85750000000002,1,0.03,Crypto,Completed,3,340.04,2022,8,Aug,Sunday,3,36-45
Ord-10780,2022-09-18 00:00:00,53,Female,Germany,Food & Beverage,15.52,4,0.31,Debit Card,Completed,3,42.84,2022,9,Sep,Sunday,3,46-55
Ord-10151,2022-02-20 08:00:00,32,Female,Uk,Home & Garden,37.74,1,0.1,Crypto,Completed,5,33.97,2022,2,Feb,Sunday,1,26-35
Ord-10112,2022-02-07 08:00:00,34,Male,Usa,Food & Beverage,11.28,11,0.23,Credit Card,Completed,4,95.54,2022,2,Feb,Monday,1,26-35
Ord-10423,2022-05-22 00:00:00,43,Other,Brazil,Home & Garden,50.28,14,0.03,Debit Card,Completed,4,682.8,2022,5,May,Sunday,2,36-45
Ord-11031,2022-12-10 16:00:00,57,Female,Brazil,Food & Beverage,181.14,13,0.18,Bank Transfer,Completed,4,1462.3449999999998,2022,12,Dec,Saturday,4,56-70
Ord-10130,2022-02-13 08:00:00,41,Male,Brazil,Beauty,70.08,10,0.05,Crypto,Completed,1,665.76,2022,2,Feb,Sunday,1,36-45
Ord-10461,2022-06-03 16:00:00,61,Other,Brazil,Beauty,25.91,12,0.27,Crypto,Completed,3,226.97,2022,6,Jun,Friday,2,56-70
Ord-11060,2022-12-20 08:00:00,48,Female,Australia,Home & Garden,127.04,13,0.14,Debit Card,Pending,4,1420.31,2022,12,Dec,Tuesday,4,46-55
Ord-10000,2022-01-01 00:00:00,56,Male,India,Home & Garden,59.72,1,0.29,Paypal,Completed,4,42.4,2022,1,Jan,Saturday,1,56-70
Ord-10850,2022-10-11 08:00:00,18,Female,Usa,Clothing,93.6,1,0.23,Crypto,Pending,5,72.07,2022,10,Oct,Tuesday,4,18-25
Ord-10944,2022-11-11 16:00:00,59,Female,India,Electronics,15.41,3,0.3,Credit Card,Completed,3,32.36,2022,11,Nov,Friday,4,56-70
Ord-10975,2022-11-22 00:00:00,69,Male,Uk,Electronics,90.3,3,0.39,Bank Transfer,Pending,5,165.25,2022,11,Nov,Tuesday,4,56-70
Ord-10719,2022-08-28 16:00:00,67,Other,France,Electronics,51.12,14,0.2,Paypal,Refunded,5,572.54,2022,8,Aug,Sunday,3,56-70
Ord-10730,2022-09-01 08:00:00,66,Other,Uk,Sports,71.31,13,0.38,Debit Card,Completed,3,574.76,2022,9,Sep,Thursday,3,56-70
Ord-10977,2022-11-22 16:00:00,64,Other,Usa,Home & Garden,108.08,8,0.06,Credit Card,Completed,5,812.76,2022,11,Nov,Tuesday,4,56-70
Ord-10411,2022-05-18 00:00:00,59,Male,Australia,Toys,28.95,3,0.28,Credit Card,Completed,5,62.53,2022,5,May,Wednesday,2,56-70
Ord-10322,2022-04-18 08:00:00,42,Female,Germany,Toys,249.85750000000002,13,0.29,Credit Card,Completed,4,1462.3449999999998,2022,4,Apr,Monday,2,36-45
Ord-10001,2022-01-01 08:00:00,69,Male,Usa,Electronics,113.22,1,0.27,Credit Card,Completed,3,82.65,2022,1,Jan,Saturday,1,56-70
Ord-10978,2022-11-23 00:00:00,39,Other,Brazil,Toys,130.65,4,0.15,Credit Card,Completed,1,444.21,2022,11,Nov,Wednesday,4,36-45
Ord-10435,2022-05-26 00:00:00,63,Other,Canada,Books,56.33,9,0.27,Credit Card,Completed,5,370.09,2022,5,May,Thursday,2,56-70
Ord-10452,2022-05-31 16:00:00,66,Other,Canada,Electronics,55.57,4,0.16,Credit Card,Completed,5,186.72,2022,5,May,Tuesday,2,56-70
Ord-10038,2022-01-13 16:00:00,61,Female,Uk,Books,108.6,3,0.29,Credit Card,Refunded,3,231.32,2022,1,Jan,Thursday,1,56-70
Ord-10183,2022-03-03 00:00:00,45,Male,Uk,Home & Garden,60.15,6,0.0,Credit Card,Completed,5,360.9,2022,3,Mar,Thursday,1,36-45
Ord-10217,2022-03-14 08:00:00,66,Male,Australia,Toys,30.17,2,0.1,Bank Transfer,Completed,4,54.31,2022,3,Mar,Monday,1,56-70
Ord-10729,2022-09-01 00:00:00,45,Female,Australia,Clothing,80.29,7,0.11,Credit Card,Completed,1,500.21,2022,9,Sep,Thursday,3,36-45
Ord-10306,2022-04-13 00:00:00,33,Female,Brazil,Sports,12.69,11,0.11,Bank Transfer,Completed,4,124.24,2022,4,Apr,Wednesday,2,26-35
Ord-11020,2022-12-07 00:00:00,20,Female,Brazil,Beauty,137.39,8,0.01,Credit Card,Completed,4,1088.13,2022,12,Dec,Wednesday,4,18-25
Ord-10549,2022-07-03 00:00:00,33,Male,Australia,Beauty,240.53,3,0.1,Paypal,Completed,4,649.43,2022,7,Jul,Sunday,3,26-35
Ord-10313,2022-04-15 08:00:00,28,Other,France,Beauty,158.29,4,0.2,Credit Card,Completed,4,506.53,2022,4,Apr,Friday,2,26-35
Ord-10927,2022-11-06 00:00:00,21,Male,Brazil,Sports,73.48,6,0.33,Credit Card,Completed,5,295.39,2022,11,Nov,Sunday,4,18-25
Ord-10700,2022-08-22 08:00:00,34,Male,Brazil,Food & Beverage,205.75,13,0.36,Paypal,Cancelled,4,1462.3449999999998,2022,8,Aug,Monday,3,26-35
Ord-10331,2022-04-21 08:00:00,33,Other,Germany,Books,113.8,9,0.28,Credit Card,Pending,4,737.42,2022,4,Apr,Thursday,2,26-35
Ord-10036,2022-01-13 00:00:00,64,Other,France,Clothing,13.5,14,0.26,Crypto,Cancelled,4,139.86,2022,1,Jan,Thursday,1,56-70
